UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
2258,Lights,4.138772774215191,1.090313543564822,0,4,43,0
2259,Thermostat,8.870557671342418,2.6516266069840344,0,2,13,0
2260,Thermostat,16.87980582745518,7.542809550735215,0,4,33,0
2261,Thermostat,13.662725600719687,1.04036778527539,0,3,51,0
2262,Smart Speaker,9.58187026170648,3.2755676988148323,0,3,28,0
2263,Camera,10.375865642477237,3.9328384011344335,1,2,53,1
2264,Smart Speaker,13.709605741645891,6.263678585970631,1,2,36,0
2265,Security System,0.6378211053482906,1.6655131926217095,1,2,5,1
2266,Thermostat,2.344981908659832,8.619984454462124,1,4,55,0
2267,Security System,21.209564592430773,4.530668131116115,1,4,25,1
2268,Lights,2.330156243645333,9.17851494761751,0,1,17,0
2269,Lights,17.10988451094687,4.731912144975922,0,0,37,0
2270,Smart Speaker,22.120896856562737,2.8228985635132604,0,4,19,0
2271,Camera,6.861064701090681,1.5041054040079815,0,1,35,0
2272,Security System,9.206548770898586,0.1370764376417196,0,1,43,0
2273,Camera,13.869653037350831,5.368359101349872,0,3,34,0
2274,Smart Speaker,21.22016078650674,1.160851299576542,1,4,54,1
2275,Lights,22.634781300619878,3.978104859948665,1,1,46,1
2276,Camera,17.8797363306148,5.933790436247158,0,3,6,0
2277,Camera,2.53556438008531,2.829290379336733,1,0,19,1
2278,Lights,16.225122655068994,1.8347204944245408,0,3,1,0
2279,Security System,10.142137464007558,7.769744063832482,1,0,7,1
2280,Lights,11.561473488039947,9.473232605588043,0,2,34,0
2281,Camera,1.6549871731116603,1.0943601368334634,0,2,56,0
2282,Security System,4.989960274639417,1.640344211411578,1,3,19,1
2283,Security System,19.077069777040723,9.604125306801915,0,2,33,0
2284,Lights,11.168032576624704,0.4740637959412381,1,4,26,1
2285,Camera,7.589062678331998,9.778560131849677,1,3,41,0
2286,Smart Speaker,9.524448238176516,0.1459803825413888,0,1,53,0
2287,Camera,20.578388563153485,8.74931969094818,0,4,49,0
2288,Thermostat,18.101476909016487,3.1425192917787204,0,3,42,0
2289,Smart Speaker,6.899411833755445,9.392029695955236,1,0,27,1
2290,Security System,3.2612932449907728,3.237758357492296,1,2,38,0
2291,Smart Speaker,6.421958208635685,6.577632583187154,0,2,26,0
2292,Security System,22.137776599786243,0.8923224406827728,0,2,35,0
2293,Security System,14.167337689469251,2.4990651333920164,0,3,59,0
2294,Smart Speaker,13.036784905502396,7.759425530144582,0,4,20,0
2295,Security System,14.515249592772848,5.333989951420315,0,0,24,0
2296,Security System,9.101664245043107,9.286893711691745,0,2,47,0
2297,Thermostat,19.46701497750855,4.344638942579407,0,4,21,0
2298,Camera,12.79722685855587,8.711142421557838,1,1,54,0
2299,Camera,3.243575715066695,4.544658831034552,1,1,26,1
2300,Thermostat,3.5330304334829794,9.794557959149657,0,0,20,0
2301,Smart Speaker,13.11618994281153,9.60236037584888,0,2,6,0
2302,Lights,22.50940012466472,3.358453385005195,1,1,3,1
2303,Lights,7.74627485939067,8.870644337126352,0,4,10,0
2304,Lights,20.93421746819163,8.491352604734928,1,4,12,1
2305,Thermostat,18.456246284603665,2.185735933542872,1,1,33,1
2306,Thermostat,6.323592408312311,6.28047496775437,0,2,22,0
2307,Security System,1.3540075854316975,0.8195549243391671,1,0,16,1
2308,Lights,2.893410730845994,8.38343613377627,1,2,17,0
2309,Smart Speaker,17.619607445414847,1.828004246684616,0,3,10,0
2310,Smart Speaker,5.192238843955197,0.8010655437190687,0,1,12,0
2311,Lights,9.224866631876754,4.062169045834231,1,3,19,1
2312,Lights,12.289930401150984,5.811529172136471,0,1,40,0
2313,Lights,17.548501958578825,8.563677889741733,1,0,23,1
2314,Thermostat,3.1609337465894463,9.745001002665193,1,2,40,0
2315,Thermostat,10.049610524020345,4.45097587444165,1,2,10,1
2316,Thermostat,11.899213364853342,0.6984245375541751,1,1,10,1
2317,Camera,13.209436003331184,7.51624423235612,1,4,50,0
2318,Smart Speaker,19.731475072787592,5.69521523661698,1,3,10,1
2319,Smart Speaker,4.534437583515597,4.534124313960185,0,2,39,0
2320,Security System,19.484039117925622,3.161761900042678,0,2,30,0
2321,Thermostat,16.782643050871325,5.073745425651003,0,1,4,0
2322,Camera,13.562964133675544,3.4529280841246064,0,4,1,0
2323,Camera,16.93890495446044,7.594417490698866,1,3,43,0
2324,Smart Speaker,10.182416865363924,5.484547595277147,1,4,19,1
2325,Thermostat,3.752343270250927,8.780792964125709,1,4,5,0
2326,Security System,16.14548314623613,5.481084755029476,1,1,30,1
2327,Thermostat,12.829799207112124,2.4587978920653075,1,4,26,1
2328,Lights,15.525307812755225,8.52580963409823,0,3,40,0
2329,Thermostat,8.442971354169515,5.616468544807435,0,0,34,0
2330,Lights,21.811364567486144,2.1477262776212567,0,0,2,1
2331,Lights,14.303191911526058,6.272727318566599,1,3,24,1
2332,Security System,2.5069583808355347,3.6413959729300327,1,1,14,1
2333,Smart Speaker,11.070393781554074,8.459615561691452,0,2,41,0
2334,Thermostat,18.274367286475407,4.587667412600774,1,1,42,1
2335,Lights,19.1621622007084,7.291769445263426,1,3,13,1
2336,Thermostat,12.12303073994833,1.045808455598748,0,4,29,0
2337,Smart Speaker,21.526567914535576,4.020641028393227,1,0,1,1
2338,Smart Speaker,6.790208274065993,9.834090221076748,0,4,46,0
2339,Camera,10.149069385099263,8.103756865823769,0,1,34,0
2340,Smart Speaker,21.6170273983708,1.6834139434325937,0,3,4,0
2341,Security System,21.562032837082103,2.849864089824825,0,0,28,1
2342,Lights,16.614250067380002,3.3651765076779747,1,3,19,1
2343,Camera,20.686042857372176,6.538619048904912,1,0,1,1
2344,Security System,2.5861717734714675,7.59424811894759,1,0,36,0
2345,Thermostat,20.827381940882745,7.520313427198307,0,0,43,0
2346,Lights,8.03456780393033,5.147753157433388,1,1,13,1
2347,Smart Speaker,4.690790542063084,8.127123324597697,0,3,59,0
2348,Lights,6.125191154038089,4.427073019299003,1,2,50,0
2349,Thermostat,10.322259938326347,1.326417596426063,1,2,42,1
2350,Camera,6.40301210820498,5.687974232372751,0,2,5,0
2351,Camera,8.033338271387727,9.527783707550956,1,3,33,1
2352,Camera,3.671994422683589,7.950637148785862,0,4,14,0
2353,Smart Speaker,7.460153990636465,5.8291364121532,0,3,16,0
2354,Security System,13.948669641737029,6.503376037456059,1,0,56,1
2355,Security System,10.883562140140002,9.31256406765217,1,4,58,0
2356,Lights,8.647890889043913,4.340593664906109,1,0,32,1
2357,Smart Speaker,18.041625028142175,3.38080197553211,1,0,50,1
2358,Camera,21.49748432774297,9.774691493504443,0,3,27,0
2359,Camera,18.28454673820633,8.648087021752302,0,2,35,0
2360,Thermostat,8.302016499765461,3.298131487724164,1,4,3,1
2361,Thermostat,17.994390944182513,4.691427913873135,1,1,4,1
2362,Camera,4.071534288140203,4.20927347717721,1,2,7,1
2363,Camera,3.5624727201453363,1.576047218847196,0,1,13,0
2364,Smart Speaker,8.622235370349735,9.582411305751265,1,3,41,0
2365,Security System,19.48100567253534,4.102693069075612,0,4,3,0
2366,Thermostat,6.289183810194094,8.76575791811529,1,3,17,0
2367,Security System,1.9864551091189704,1.9746266540385844,1,1,47,0
2368,Smart Speaker,3.595174077349345,5.523921025308476,0,0,59,0
2369,Camera,20.68050676044513,0.3372177127302712,0,3,10,0
2370,Security System,15.39390719156126,7.665782790038855,1,4,47,0
2371,Camera,6.450227339194452,5.851047592638156,0,3,1,0
2372,Camera,13.54945189521226,6.293336876350551,0,2,28,0
2373,Lights,12.898121126995736,0.6120367372910692,1,3,59,1
2374,Security System,15.90274549335554,2.189279469065293,0,1,54,0
2375,Security System,5.979907528907983,0.8358756363004436,0,3,53,0
2376,Camera,20.813470199068345,2.9602517264577366,1,4,10,1
2377,Smart Speaker,7.770161208880301,6.311646176053295,1,3,7,0
2378,Lights,16.81209386844157,5.705241244742014,0,3,39,0
2379,Camera,0.8789291897470499,6.160283233972564,1,4,3,0
2380,Thermostat,9.25744255251246,5.537587586641154,0,3,7,0
2381,Thermostat,8.765180722031994,2.802985077191008,0,4,9,0
2382,Lights,13.27188407170084,2.52062422370981,0,1,40,0
2383,Smart Speaker,2.209302151764118,1.4568908670121548,1,4,35,1
2384,Camera,19.068087282563543,8.505801661544572,0,1,26,0
2385,Security System,5.61784884153786,6.20314564955832,0,1,5,0
2386,Lights,16.41038864972724,1.946459023790192,0,4,13,0
2387,Smart Speaker,19.37548489623619,1.8543728602302716,1,3,45,1
2388,Security System,13.70410847167556,8.743052455108753,1,2,30,1
2389,Thermostat,17.910755357966657,7.453035551256861,1,4,40,0
2390,Thermostat,16.053717337052632,6.628050891063177,0,3,50,0
2391,Security System,8.854950233072179,4.127954664639068,0,1,39,0
2392,Lights,19.508175667288786,2.693558086357324,1,0,59,1
2393,Thermostat,7.425482192309907,9.796562554816957,0,2,10,0
2394,Camera,13.923503567160653,7.992671792725722,0,3,42,0
2395,Security System,18.01684686982618,3.0876143090491373,0,2,23,0
2396,Security System,9.405463880593928,8.490891483157098,0,0,11,0
2397,Thermostat,7.615038779009488,7.613426291285346,1,0,12,1
2398,Lights,11.294631239061331,3.041097443792184,1,0,13,1
2399,Camera,19.72214211720511,4.322873256992232,1,4,40,1
2400,Lights,22.353161433923123,1.940939109371164,0,2,49,0
2401,Smart Speaker,13.309460202207418,1.1994191993432828,0,4,56,0
2402,Smart Speaker,16.04445582510582,7.255344125112998,1,0,46,1
2403,Thermostat,21.726930122614483,2.74836738780328,1,3,49,1
2404,Thermostat,2.815851008204146,8.21858772088791,1,0,51,0
2405,Thermostat,5.953846579854878,9.95652624399282,0,4,16,0
2406,Smart Speaker,17.159150146912186,0.8585361579035219,1,0,9,1
2407,Lights,19.857994854939044,4.783047738328633,0,0,52,0
2408,Lights,20.640182165768586,8.040419337176951,1,4,10,1
2409,Thermostat,10.255018656090916,7.910613875758211,0,4,29,0
2410,Camera,2.59948770385887,7.6239718674765875,0,3,9,0
2411,Lights,10.787864716541067,3.5550498594889186,1,4,33,1
2412,Smart Speaker,5.922262869865764,4.593147231282018,0,3,24,0
2413,Security System,7.343116692420668,5.990186737680555,0,1,35,0
2414,Security System,18.648287585681388,9.742011777375248,1,1,11,1
2415,Security System,2.2748865216083414,3.34271798229108,1,4,39,0
2416,Camera,19.9481586107965,9.239124488396891,1,0,50,1
2417,Thermostat,10.550223516867971,2.766633489986892,0,2,13,0
2418,Smart Speaker,14.507502380863984,9.891837208189676,0,0,55,0
2419,Camera,2.6068274340384567,6.735610499593158,1,4,23,0
2420,Smart Speaker,8.427938341396072,4.688763655549654,1,3,25,1
2421,Smart Speaker,2.607971596848876,6.172565237829688,0,0,50,0
2422,Thermostat,23.096277487706075,2.7980585734980474,1,1,16,1
2423,Security System,19.470648759166885,2.81432118936352,1,4,56,1
2424,Thermostat,11.301369727376816,1.2241899840505892,0,0,48,0
2425,Camera,5.754659885606271,1.2290979472834478,0,0,21,0
2426,Camera,22.436194973371528,3.5419502405422225,1,3,10,1
2427,Camera,8.598019999583837,7.652269231174079,0,3,41,0
2428,Thermostat,4.283134144653307,6.118914559221809,0,3,40,0
2429,Smart Speaker,13.73436312866794,1.1155871472771062,1,2,19,1
2430,Smart Speaker,22.67869182810318,8.537141597261519,1,4,35,1
2431,Lights,0.5900118267575805,6.053539507201657,1,4,59,0
2432,Camera,6.09593381646897,9.612470210169318,0,1,28,0
2433,Smart Speaker,22.55351954964458,6.734836127370954,1,1,58,0
2434,Lights,4.520520221143308,1.834231150671392,0,4,56,0
2435,Smart Speaker,3.161221113535767,4.79045528684744,1,0,41,1
2436,Camera,13.899399571295405,6.520126215717321,0,4,2,0
2437,Security System,20.753329847428503,0.3798205403947792,0,2,51,0
2438,Camera,11.712080715807264,0.2476116151325981,1,1,30,1
2439,Thermostat,23.87226003208633,1.3810897059258225,0,1,40,0
2440,Smart Speaker,16.460534939142832,2.591477906950161,1,1,50,1
2441,Smart Speaker,2.240760319445522,4.352536322854688,1,4,40,0
2442,Thermostat,23.831555094526426,4.925660690221905,0,1,5,0
2443,Thermostat,10.085514564334476,1.4664733284851783,0,1,38,0
2444,Security System,7.25395954536884,6.766576633246725,0,4,42,0
2445,Smart Speaker,13.610160814080311,6.001766810795695,1,0,15,1
2446,Smart Speaker,7.651228407790311,3.015194578527486,1,1,36,0
2447,Security System,2.53175141732358,0.2352328460093909,1,1,3,1
2448,Lights,0.5335660623606528,0.8687143619975783,1,1,24,1
2449,Security System,11.065208793626164,3.9777782775573103,1,2,41,1
2450,Camera,20.16629042232492,1.6243460765402709,1,4,48,1
2451,Smart Speaker,13.949406862306798,3.830514100864912,0,1,48,0
2452,Thermostat,23.98137152517086,6.3190077846525154,1,2,47,0
2453,Camera,7.240896172709199,5.517650536004907,1,0,56,0
2454,Smart Speaker,7.0906940218613,2.388641243060203,1,0,41,1
2455,Security System,4.254112315497689,3.5038426634616493,1,2,49,0
2456,Camera,4.3554943242353765,6.178908864641641,0,0,53,0
2457,Smart Speaker,7.201885006236124,8.622464777630142,0,3,12,0
2458,Lights,19.131741063927887,7.556813043514885,0,0,55,0
2459,Lights,21.785284579956524,5.578660265650807,1,3,8,1
2460,Thermostat,23.41454848813051,3.6867006833332137,1,2,14,1
2461,Smart Speaker,5.958806871266637,3.714007647663874,1,3,59,0
2462,Lights,21.21049232193116,8.806231371617521,0,0,18,0
2463,Security System,8.21399459801742,0.4885114028014093,1,1,44,1
2464,Smart Speaker,3.151752796146784,9.881028179760584,1,3,59,0
2465,Security System,20.945585749723893,6.677316567430466,0,0,46,0
2466,Security System,15.448482414125037,6.843263220816666,0,1,20,0
2467,Lights,4.37117605790495,0.4761785893169473,1,2,23,1
2468,Smart Speaker,10.60103455155556,6.094739821423595,0,2,5,0
2469,Camera,7.2505558296110895,4.899302794895425,1,4,1,1
2470,Lights,17.814672364689628,1.1472111782512633,1,2,45,1
2471,Lights,11.1552814196703,2.851427906616655,0,4,46,0
2472,Smart Speaker,23.748078710000048,8.914113116515146,1,2,2,1
2473,Smart Speaker,1.7865070831004854,5.544885317072934,0,2,16,0
2474,Security System,8.842858754201798,4.192824094221696,0,2,5,0
2475,Smart Speaker,11.82465392708447,0.8195533428240284,1,4,22,1
2476,Security System,12.323638536585516,7.1698031212828255,0,4,1,0
2477,Lights,7.924491826062464,7.058223151620722,1,3,12,0
2478,Thermostat,17.63714585379285,6.179031709028379,1,0,19,1
2479,Camera,21.056556226990907,5.151600197584427,0,0,54,0
2480,Lights,22.55990359647978,4.394465581852989,0,0,22,1
2481,Smart Speaker,19.419694354788867,5.973383820581124,0,2,55,0
2482,Camera,20.48863463670509,2.4106149721112264,1,0,42,1
2483,Thermostat,13.437814564569894,9.418464735358713,1,4,44,0
2484,Thermostat,19.908373321030144,5.929065838884273,1,3,51,0
2485,Security System,7.632341864976877,3.180805199108328,1,1,48,0
2486,Camera,9.864250909566538,4.551830523763057,1,3,17,1
2487,Security System,7.947455824735791,8.076279409881234,1,0,13,1
2488,Lights,11.483602383026248,1.6999990012299449,1,0,39,1
2489,Camera,7.211120981607955,2.999072662356578,0,4,28,0
2490,Lights,23.097868892979506,6.827129425091899,1,3,59,0
2491,Security System,7.851848758133201,3.223343144174017,1,4,3,1
2492,Camera,2.804046645607086,7.945766650428513,0,4,5,0
2493,Security System,12.880203402184716,1.3914895230558724,1,1,36,1
2494,Camera,1.8418283434616445,7.650593087500624,1,4,15,0
2495,Security System,3.097764408251642,0.7766819770206057,0,4,17,0
2496,Thermostat,5.655650646111788,0.2246668654081983,1,1,44,0
2497,Security System,11.41223087223033,8.992412836438405,0,2,55,0
2498,Thermostat,10.681396909262157,5.855258247629756,1,2,46,0
2499,Security System,19.29275875706559,3.5830862811594337,1,1,29,1
2500,Camera,17.877654366276666,2.402686905942119,0,4,4,0
2501,Camera,10.51847990878148,6.207169254282079,0,0,32,0
2502,Camera,8.342048878027303,5.139121617013708,1,3,49,0
2503,Smart Speaker,7.937016425445217,9.916817977746854,1,0,43,0
2504,Lights,18.688884551409213,9.833838267872084,0,0,38,0
2505,Camera,1.7237015461998388,6.386743204801936,1,4,4,0
2506,Thermostat,0.8013087634992369,4.484418010448316,0,3,13,0
2507,Camera,19.19529321027623,4.962295594433154,0,3,20,0
2508,Smart Speaker,11.712939835742658,6.856542755744933,0,2,47,0
2509,Thermostat,3.575706756009035,1.1055879879302757,1,1,18,1
2510,Smart Speaker,6.03579946297078,3.35068553072611,1,4,49,0
2511,Thermostat,22.41384289778849,0.8451951859356782,1,3,51,1
2512,Security System,20.698319927185103,0.8262715192175036,0,4,42,0
2513,Lights,17.179948680263355,2.038808494752914,1,2,37,1
2514,Lights,11.832292912927176,4.904007220472946,0,0,12,1
2515,Smart Speaker,12.727605215497563,7.869265779511615,0,3,25,0
2516,Lights,23.418246579173022,4.906409322542138,1,2,30,1
2517,Smart Speaker,23.195605431280747,3.421218444552611,1,4,15,1
2518,Smart Speaker,5.558822575967105,0.9152946043339056,0,2,55,0
2519,Smart Speaker,19.560957308174977,5.547925679512983,1,2,36,0
2520,Lights,5.135202654924894,2.78555900618345,0,2,8,0
2521,Smart Speaker,5.5181307302728575,6.18784836137976,1,2,28,0
2522,Lights,16.388186302867553,9.774158617410942,0,2,52,0
2523,Smart Speaker,10.017525816807389,1.2020117826277468,1,2,22,1
2524,Camera,22.391293567003224,2.200041447347205,0,1,49,0
2525,Smart Speaker,2.5917287700562075,4.78363592718381,1,4,38,0
2526,Thermostat,12.520852559023089,9.6892767719247,0,0,16,0
2527,Smart Speaker,22.08525596541335,7.740916785072956,0,4,58,0
2528,Security System,21.74667102126837,8.992469012312018,0,3,5,0
2529,Smart Speaker,4.178436515269919,3.40377699991035,0,3,46,0
2530,Thermostat,9.115985952266726,9.921180890408086,0,4,34,0
2531,Thermostat,15.04935290109736,1.1180448790351585,0,2,49,0
2532,Lights,4.245779792127951,0.6244317698563983,1,1,38,0
2533,Camera,23.24852104307486,8.570466007834879,0,0,11,0
2534,Smart Speaker,21.99660922510002,9.279922215049163,0,2,2,0
2535,Lights,4.423329207310026,0.9967950397064074,1,4,25,1
2536,Camera,3.347153339633157,1.222931524783831,1,4,25,1
2537,Smart Speaker,2.5070993459942343,0.4284241617821608,0,1,1,0
2538,Security System,21.871926104860837,1.1346248701629686,1,1,31,1
2539,Smart Speaker,5.050159530193328,2.173256186322781,1,4,5,1
2540,Thermostat,10.282695820792336,9.70375852720901,0,2,40,0
2541,Thermostat,11.04800709282207,6.711816200172836,0,2,4,0
2542,Security System,14.576759539018838,7.807674952633567,1,2,51,0
2543,Lights,2.1857805780644863,7.783780096546069,1,0,5,1
2544,Camera,5.828827508912124,5.397230122814225,1,0,5,1
2545,Smart Speaker,22.39002409259476,7.99514087935887,1,2,56,0
2546,Thermostat,21.847637520811386,5.998494570660699,1,4,16,1
2547,Lights,18.86033021403377,3.2140063662732405,1,1,54,1
2548,Security System,0.9559292720280628,5.654990076807168,0,3,18,0
2549,Thermostat,8.1846590596584,5.381735002731683,1,1,43,0
2550,Security System,15.257030280558334,8.252185232217274,0,1,17,0
2551,Smart Speaker,6.966969976676679,9.819099452078424,0,3,35,0
2552,Camera,21.875287333763765,4.169321397667212,1,2,18,1
2553,Thermostat,15.396402353062385,7.657567716569461,0,1,4,0
2554,Thermostat,2.189807856936472,1.087653739977522,1,3,51,0
2555,Smart Speaker,21.86163133763902,7.790630557538057,0,4,31,0
2556,Lights,23.00751646714123,3.7770274287329983,1,4,31,1
2557,Camera,2.326241832205549,0.489962612607898,0,4,9,0
2558,Thermostat,13.0104655192409,3.6961371677655546,1,2,31,1
2559,Camera,7.629060632033005,6.145363234124283,0,1,5,0
2560,Thermostat,9.731718297312955,1.2805766600465192,1,1,36,1
2561,Camera,4.721803621950534,9.24794147505952,0,0,16,0
2562,Security System,14.084694397291695,0.868956891401102,0,4,42,0
2563,Thermostat,23.012514801348928,9.307066526348343,0,2,41,0
2564,Camera,12.322206106382811,7.100661427563296,1,3,16,1
2565,Lights,2.448492662770307,3.364150536600616,1,2,20,1
2566,Security System,15.070031336719095,3.968428442320023,1,1,54,1
2567,Security System,8.495240369604542,7.434012710854168,1,4,30,1
2568,Lights,20.6142419553955,6.054563898723953,1,0,26,1
2569,Camera,10.71493648543705,6.749264922403957,0,2,49,0
2570,Smart Speaker,5.031730810142772,3.952729703483452,1,0,31,1
2571,Lights,4.990982133241906,4.92935346989523,1,1,50,0
2572,Camera,18.565958246947268,9.899688091975143,0,3,15,0
2573,Lights,6.741308560222958,2.217836417947205,1,2,52,0
2574,Lights,18.52998476274174,4.236776246569101,1,1,41,1
2575,Thermostat,5.338351803015086,2.9890495569822764,1,4,38,0
2576,Camera,8.05962966448077,7.674603953354513,1,2,38,0
2577,Smart Speaker,11.438943852332937,7.663724994090635,1,0,43,1
2578,Thermostat,22.665102467796093,2.9952100638742194,1,2,57,1
2579,Lights,22.39568848171488,0.9057641346665308,0,1,20,0
2580,Lights,5.361489072423764,0.21318349905482,1,1,35,1
2581,Lights,8.918147469212212,4.331760279100606,1,0,23,1
2582,Camera,4.010885628663649,4.162342183924132,1,1,44,0
2583,Camera,12.484649363867184,9.885059798534645,0,2,47,0
2584,Thermostat,11.323689941324664,4.751040549407028,0,0,39,0
2585,Smart Speaker,21.667863817592213,2.6385418587966645,0,1,25,0
2586,Thermostat,22.355126378090205,8.923171466211528,0,1,54,0
2587,Security System,9.513833688671363,4.961572701570427,1,2,50,1
2588,Lights,12.055841660946252,6.031838788584721,0,1,22,0
2589,Lights,21.561551854934127,1.0471202332393057,1,2,47,1
2590,Lights,19.457633482008944,3.890872432564764,1,4,8,1
2591,Thermostat,0.585923316599258,9.447814377290488,1,2,54,0
2592,Thermostat,8.021399758314189,5.936103303336711,0,3,9,0
2593,Lights,10.411694685498958,3.510568365910371,1,1,15,1
2594,Thermostat,5.8983326665559455,6.294105088252771,0,4,48,0
2595,Camera,5.18993297355456,9.113069786823347,1,0,20,1
2596,Camera,1.3879359049984723,2.812506944678641,0,3,35,0
2597,Thermostat,15.619188539139373,5.100655512859676,0,0,59,0
2598,Lights,6.668991826354393,9.591037473726375,1,3,37,0
2599,Thermostat,1.7301586931358577,1.8067218186546812,1,4,3,1
2600,Thermostat,5.928013797409496,7.224672863407444,1,4,59,0
2601,Thermostat,19.344977891648973,6.183361981209525,0,4,34,0
2602,Security System,20.509995768693845,6.828783798292284,0,3,34,0
2603,Camera,11.852056762042611,3.57707434360894,0,2,36,0
2604,Smart Speaker,10.277660754604126,3.207405797489273,1,0,35,1
2605,Smart Speaker,23.479561797291872,6.873675738824868,0,2,9,0
2606,Security System,5.213269500319643,2.233878522534999,1,2,30,1
2607,Thermostat,5.560943147083299,4.25458197410415,0,1,55,0
2608,Security System,7.358878660355394,1.9629289959238885,0,0,54,0
2609,Security System,4.559796979605552,0.1822179271209644,0,3,26,0
2610,Lights,9.415091557798384,9.703567864376888,1,1,12,1
2611,Camera,21.90460433425921,4.373859488698549,1,1,24,1
2612,Smart Speaker,14.960674254771495,9.69656118275627,1,4,41,0
2613,Thermostat,10.180743892388197,1.4892028457014783,0,3,19,0
2614,Smart Speaker,22.458653672423548,5.914931116629112,0,2,44,0
2615,Smart Speaker,1.6389094631818246,2.089642924633272,0,2,16,0
2616,Camera,5.441490180693743,7.921733856936419,0,2,26,0
2617,Smart Speaker,13.798382219891336,7.858659588733655,1,4,23,1
2618,Smart Speaker,14.96548664503971,1.2148107754891868,0,2,57,0
2619,Security System,1.429601404221409,9.129438083476252,0,0,33,0
2620,Camera,9.971410810817606,2.026833507311924,1,2,42,1
2621,Lights,15.75511817352551,6.168475681734667,1,2,57,0
2622,Thermostat,16.90465784047994,9.85777283886827,1,0,30,1
2623,Smart Speaker,15.496287709132329,8.835725694187001,0,4,23,0
2624,Thermostat,8.033235772481728,9.569982892755574,1,1,10,1
2625,Lights,2.697722904550873,3.4917278350593826,0,3,36,0
2626,Thermostat,10.537142490854352,1.1451988579726875,1,4,31,1
2627,Lights,3.525729278149304,1.964634045565556,0,2,43,0
2628,Security System,22.76915597523568,5.054899461258477,0,1,22,0
2629,Smart Speaker,11.666515351531764,7.9529738149058895,0,3,43,0
2630,Lights,7.955590597386388,1.5865210774203649,0,3,43,0
2631,Thermostat,18.50814567129415,6.631342169381495,0,3,54,0
2632,Smart Speaker,12.2017919256832,3.303418279991168,0,0,38,0
2633,Security System,7.785799564292576,3.47790051668232,1,0,47,1
2634,Smart Speaker,19.58124194618384,6.652985528563471,0,1,2,0
2635,Lights,20.878075548526365,4.72329425337888,0,2,53,0
2636,Security System,16.315691907783908,8.13912960095734,0,1,23,0
2637,Thermostat,1.6036639265801815,1.643593245661988,0,2,54,0
2638,Security System,13.808587683913505,7.920487870693681,1,4,35,1
2639,Security System,18.43743043193612,0.7359289557684666,0,3,59,0
2640,Camera,3.707820783964181,2.0211334144314894,0,3,37,0
2641,Security System,5.873762657538179,6.595882173581337,1,0,32,1
2642,Security System,21.23863496910121,8.563763999459605,0,4,56,0
2643,Smart Speaker,0.97286046354724,2.601528314619556,1,4,43,0
2644,Thermostat,18.18908773891044,3.339196897706238,0,2,53,0
2645,Smart Speaker,11.633672374088938,5.417495408038725,0,4,12,0
2646,Smart Speaker,10.999145732730762,2.1945707842440934,1,0,58,1
2647,Lights,0.6667685136298487,8.130446989716306,1,2,35,0
2648,Smart Speaker,19.75585842771258,7.759002785557032,1,1,41,0
2649,Camera,8.955885164959312,1.5383879484612382,0,2,59,0
2650,Camera,13.207992335562755,4.691914344984657,1,1,3,1
2651,Lights,16.416566128887997,7.770794889880752,1,2,34,1
2652,Thermostat,17.01179504629102,3.4395623579238066,0,3,38,0
2653,Thermostat,22.9655313824127,6.367757544905543,0,1,24,0
2654,Smart Speaker,12.986488901060314,0.5971099024299701,0,0,38,0
2655,Smart Speaker,9.893409447899048,6.126018729240248,1,1,17,1
2656,Smart Speaker,22.912035222555136,1.6112645020060097,0,1,40,0
2657,Thermostat,15.589590523099746,8.322774918633067,1,2,1,1
2658,Security System,7.506533372499057,3.618949689446737,1,3,57,0
2659,Camera,3.471909766983922,2.887383241009138,1,2,8,1
2660,Security System,20.30003078443176,8.424800869443702,1,2,54,0
2661,Security System,9.011267665662562,0.5964258284109211,0,3,15,0
2662,Thermostat,16.021038452064133,4.026427113410014,0,2,50,0
2663,Security System,11.564185855098604,3.763035051692811,1,3,45,1
2664,Lights,5.174849825183401,2.9195237050705534,1,0,25,1
2665,Smart Speaker,14.63963530258093,9.126367886814622,0,3,8,0
2666,Lights,1.9260521203410343,7.53419109581555,0,4,52,0
2667,Camera,10.213547806973017,0.7328393255001939,1,3,32,1
2668,Smart Speaker,13.34545108209627,7.175405749406045,1,3,50,0
2669,Security System,10.747103891786608,5.32026141797506,1,4,13,1
2670,Camera,18.093796118398284,9.018592154575634,1,3,46,0
2671,Smart Speaker,19.956236431814844,3.198161611748749,1,1,15,1
2672,Security System,18.624212239779684,5.784203796134871,0,2,6,0
2673,Lights,1.4121042735773497,5.057477219935762,1,2,33,0
2674,Smart Speaker,5.062026105480347,4.946652971653297,0,0,7,0
2675,Security System,13.110276467698696,4.6154434552204044,1,0,33,1
2676,Lights,22.46831795042933,2.135731807769585,0,4,47,0
2677,Camera,20.121484213724745,7.581528232674688,1,1,29,1
2678,Camera,20.299560946267334,4.568226724118958,0,0,38,0
2679,Camera,7.62539255335236,9.589311122525796,0,2,37,0
2680,Camera,10.59202558134951,2.6820034292084856,1,0,44,1
2681,Thermostat,11.561589761924528,6.859164012307707,1,0,32,1
2682,Smart Speaker,4.198232208722895,9.413099088427174,0,3,58,0
2683,Smart Speaker,1.2301010607447234,6.668237397859316,0,0,3,0
